serie1,serie2,serie3,serie4,serie5,serie6
-0.8716839564875668,0.11047562977991196,0.9744822936474873,-2.2682534714544333,0.08852032089814559,0.6470410262322281
0.32861694271503994,0.8932648865311318,-0.2774120971635201,0.04448298110439381,-0.46685052711962527,1.1975606541296362
2.190530825129207,0.5402588309896625,-0.8047814217015014,0.04004507935617674,0.4042159330972058,2.0680959218580077
2.230180039093264,0.8806289929388225,-0.26557863750216193,-0.17791751815099668,2.9222126011707292,-0.5355715587611476
0.7593614801482834,0.7221453744671331,1.3126538736322466,0.8593553754663661,-1.2680061886653966,0.8424481664317747
-0.012890509319018636,0.9077323995145422,0.07449178258006894,-0.9109558587879634,0.5549717520008576,1.9615409782580564
-0.20771269946115195,1.0639994617582416,-0.570812161715373,-0.15183912147716425,2.0293744305049013,-2.453313813784826
0.22121076628483938,-0.5170069055684738,-0.4610130507965954,-2.1000298137903455,-1.7081413895845914,0.6201959699098132
1.4607249973298493,0.6743547293702092,-0.5367886116295981,2.7412552670199206,-0.05001802022493396,-0.6228716422201773
-0.33550532898062474,0.8504391113119433,-1.291138690187715,-1.19083346624909,0.4324600724758505,0.4374232767389634
-0.9943255261654126,0.8276955734106124,-0.5113351612024004,3.9685666491385527,1.2370596977341066,1.094836669352332
0.27070120880650805,1.1698763489097723,-0.8004042791415849,-1.473361537511234,-1.2025057573486428,-0.5697211783313822
-0.23092630056727165,0.33640639649819626,-0.5539368065401021,0.7304030841886439,-0.19084402337829692,1.4823358793208659
-0.3990512343441975,-1.0790077528892565,-0.4931766450226438,-4.097596604808675,1.01186686158573,-1.9040586006251043
1.445415968881551,-0.9230389319632,-0.48396786506949663,-0.3316483170529234,-2.5092724391267294,0.4388194370393053
1.3399357029708963,0.36660963623779685,0.23246266255286513,-0.8793315198722325,-1.2394026784109295,-0.6542319051628049
-0.2642389127057641,0.6063294440361274,-1.1755327188047167,4.848411083510329,1.8481803515561372,-1.0029203330533432
-0.1797108247212815,0.458474964196134,-0.3569949398820335,1.4071733488554525,-0.2949785429989393,-0.7311945130953785
-0.705532855873986,-0.9681865791506389,1.8662464799452287,1.2958249346031676,-0.03728022553930012,-1.2251459328104608
1.2649873173641168,-0.6668151531486701,0.14484782209109337,-4.9924270459622315,0.6377049655825822,-1.0086743583112696
0.3317272621429755,0.35627906030762024,-2.492395532369126,-2.2797244212372725,0.4373726360318471,-2.5102890404175873
0.7911928770073622,0.28642931027399826,-1.5125978157642932,-2.029619208540758,-0.150252829942925,-1.4127592080522073
-0.03276270589705133,-0.9687677019532202,1.0828055646937367,4.8987413793716605,-1.4551255127931682,-0.7476492267054842
-0.7293108068603471,-0.19686347280713157,1.9611771686465216,1.4146000722909116,-0.318715058699205,-2.8680124704428898
0.6919872812609296,-1.795841160923909,0.7702112535112066,4.341909310742201,0.6338875091166859,-1.0325201659135177
-0.307180964627761,-3.066558042269729,-2.6130134328384376,-5.415987742268367,1.6682134791141128,1.9327360729324154
2.0676706343964675,-4.218359182488975,-2.870001791196571,-2.458585705974978,-1.8299713509791253,0.08877580293068199
-1.1636207211537621,-3.9442749974233133,3.8439388673428576,-4.2972513287254355,0.5277577496687221,0.32675447128660406
-1.3919878815929472,-4.067379221687731,5.7834515642830295,6.6523557103495365,2.1945102450760268,1.1021945209761692
0.5128665993002076,-3.8555025334936364,-0.3587584193627237,2.2251363904422448,-1.281892567535826,0.22751772512641266
0.09305162136523129,-4.09798212173828,-6.58682853139066,3.7367889537951897,0.2779756066290747,1.2170481959040467
1.0629331869480443,-5.3286431398344565,-3.138023038831221,-4.915081255899344,-0.14847701701644608,1.8503077073891054
-0.8407187976788468,-7.176707332441228,4.939122140207975,-1.4071388797298718,-1.789742148068802,-1.4176390327783928
0.8660831671539745,-7.783485649298867,5.767702994674146,-2.8663073379535535,0.6886986681892557,0.26861825106163795
-0.11030445443221032,-6.571269779635818,-1.674311631547642,4.598731115978891,0.32184150936387873,3.2526860282597108
-0.18968860254417863,-4.809275180397386,-6.7133686934654255,-0.038859507652473146,2.4921530415595328,0.6168580911182286
-0.4892836962928032,-4.92948612775776,-2.7427276313829196,1.8020228527960813,-0.5007592771050118,-0.19064265910098763
1.9517318024293437,-2.7382183265698417,5.077531738292136,-4.662314729672562,-2.5089555179105427,2.9448568056260562
0.2057234814883873,-1.0062565384835642,5.57755103391453,2.339939028065933,-0.23482684400004805,0.16177864090826272
-1.1234632703442684,0.28916183363725323,-2.1246154672660493,-1.8410256308713449,-0.5162171341607658,-0.15452305400587005
0.901221835409178,-0.3181154187489056,-7.332380592837642,3.5933435239200398,1.5566244796033653,1.5819719026960204
0.4732344463239297,0.5371867497928048,-1.618474365320861,-2.0712714735690465,1.5487319926105823,0.0538883281987757
0.7773300788301689,1.2696598915367319,8.030265392888074,0.5857264904213662,-3.3975724723451246,0.4755698679750294
0.34471211000478946,1.4721447796970983,4.7106612808864545,-3.627983306223172,1.5907760904560861,-0.8042524320246366
-1.3427730512676994,1.7362915665388357,-7.404437391965953,0.9836726455390932,-0.09605009437296365,2.1959143623524437
0.1553305443310316,1.8396539786999118,-8.34974262647104,-1.7528618786168026,-0.04536974028598514,0.8301405035719457
0.7073010610149071,1.8401835223117173,4.0383831756396145,4.001110519193596,1.0607948280536401,-1.0929991170262452
0.8184120260331005,2.5366520587209145,11.308958776490499,0.7419194141515464,-1.626215587580853,0.935609786845781
-1.3085118240029714,2.6558550749845184,2.2250309397760444,2.4083615382443666,0.5698089344379795,-0.414711904244657
-0.6044727771389917,3.4354327536885343,-10.48935481791618,-4.1587808958037735,0.13707520146238805,0.7258741433069794
-1.4099657231971379,4.176630397527508,-7.247954353015101,-1.695612335041365,-1.4728687376711422,-1.0100554442246885
0.3672518599171521,3.622105400180078,7.288299400168163,-1.4317112356341593,0.5962926674997455,0.10323084569627561
0.2937237063287625,6.620349393970303,9.929083270747048,5.075693116745912,0.9217102568634052,-0.8736206652835736
-1.0551697698919185,7.1110435968750725,-0.752194466433528,1.1836264571603305,-1.4884948016664885,-1.3698129576364897
0.8758759727289034,7.323179465562674,-12.080503841833279,2.5282419251851826,2.2208604651900585,1.9579468461947616
-1.682645990435831,6.394594786265541,-4.2912876122210335,-5.29085057541763,-1.6939462412366273,-0.7754620791299939
